propertyId,postalCode,typeOfProperty,subtypeOfProperty,price,typeOfSale,numberOfRooms,livingArea,equippedKitchen,furnished,openFire,garden,surfaceOfGood,numberOfFacades,swimmingPool,stateOfBuilding,terraceSurface,hasBasement,hasDisabledAccess,hasLift,livingRoomSurface,electricalInstallationCertificate,gScore,heatingType,hasHeatPump,hasPhotovoltaicPanels,hasThermicPanels,hasDoubleGlazing,epcScore,primaryEnergyConsumptionPerSqm,renovationObligation,cadastralIncome,parkingCountIndoor,parkingCountOutdoor
11282510,8300,1,1,529000,0,1,75.0,-1,0,0,0,75.0,-1,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,2,181,0,-1,0,0
11282570,3000,1,22,732021,0,6,141.0,3,0,0,0,141.0,-1,0,2,24,-1,1,1,0,1,1,-1,-1,-1,-1,-1,1,80,0,-1,0,0
11282704,8300,1,1,1175000,0,6,89.0,3,0,0,0,89.0,3,0,2,0,1,0,1,0,1,-1,0,-1,-1,-1,1,2,127,0,-1,0,0
11283151,1342,0,0,899000,0,9,0.0,0,0,0,-1,3269.0,4,0,-1,0,-1,0,0,0,1,-1,-1,1,1,0,0,1,-1,-1,-1,0,0
11283152,1342,0,0,630000,0,7,0.0,0,0,0,-1,1608.0,3,0,-1,0,-1,0,0,0,1,-1,-1,1,1,0,0,1,-1,-1,-1,0,0
11283198,8300,1,1,899000,0,3,59.0,-1,0,0,0,59.0,-1,0,-1,4,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,1,74,0,-1,0,0
11283430,5310,1,22,395000,0,6,90.0,1,0,0,0,90.0,3,0,2,30,-1,-1,1,49,1,-1,0,0,1,0,1,1,54,-1,-1,0,1
11283514,3350,0,0,465000,0,8,197.0,-1,0,0,-1,720.0,3,0,-1,0,-1,0,0,19,0,0,-1,1,1,1,1,-1,-1,-1,1,1,0
11283609,4600,0,0,330000,0,16,222.0,1,0,0,1112,1444.0,3,0,1,59,1,0,0,29,1,-1,1,-1,-1,-1,1,4,286,-1,627,1,1
11283631,9030,0,0,429250,0,7,157.0,1,0,0,-1,159.0,3,0,1,0,-1,0,0,0,1,-1,-1,-1,-1,-1,1,0,-1,0,-1,0,1
11283632,9030,0,0,439750,0,8,172.0,1,0,0,-1,149.0,3,0,-1,0,-1,0,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1
11283651,8000,1,18,1475000,0,1,221.0,-1,0,0,0,221.0,-1,0,2,31,-1,0,0,53,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,0
11284120,8301,1,1,249500,0,2,62.0,-1,0,0,0,62.0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,-1,1,2,108,0,664,0,0
11284225,8300,1,1,1300000,0,4,108.0,-1,0,0,0,108.0,-1,0,2,0,-1,-1,-1,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,0,0
11284226,8300,1,1,1250000,0,3,90.0,-1,0,0,0,90.0,-1,0,2,0,-1,-1,-1,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,0,0
11284508,1950,0,0,1195000,0,12,256.0,1,0,0,200,335.0,3,0,2,36,1,0,0,36,-1,-1,0,-1,-1,-1,1,2,132,0,3152,1,1
11284988,3583,0,0,450000,0,1,179.0,-1,0,0,-1,573.0,4,0,2,0,-1,0,0,32,-1,-1,0,-1,1,0,1,-1,-1,-1,9,0,2
11284991,9160,1,1,279900,0,1,86.0,-1,0,0,0,86.0,-1,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
11284992,9160,1,1,285900,0,1,86.0,-1,0,0,0,86.0,-1,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
11284993,9080,1,1,384500,0,1,94.0,-1,0,0,0,94.0,-1,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
11285351,9450,0,0,152000,0,0,0.0,-1,0,0,1,580.0,2,0,3,0,-1,0,0,0,-1,-1,-1,0,0,0,0,6,1203,-1,-1,0,0
11285489,7021,0,0,60000,0,3,0.0,-1,0,0,-1,-1.0,2,0,-1,0,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,391,0,0
11285637,4400,0,0,265000,0,6,123.0,1,0,0,-1,115.0,3,0,4,35,1,0,0,30,1,-1,0,-1,-1,-1,1,4,299,-1,356,0,0
11285774,7080,0,0,70000,0,3,79.0,-1,0,0,-1,110.0,2,0,5,0,-1,0,0,0,-1,-1,0,-1,-1,-1,-1,6,449,-1,292,0,0
11285881,8430,1,1,575000,0,8,118.0,1,0,0,0,118.0,2,0,1,0,1,-1,1,0,1,-1,0,-1,-1,-1,1,3,230,0,989,0,0
11286078,6000,1,1,100000,0,2,98.0,-1,0,0,0,98.0,-1,0,3,0,-1,0,1,0,-1,-1,0,-1,-1,-1,1,3,179,-1,1383,0,0
11286104,6000,1,1,225000,0,4,180.0,-1,0,0,0,180.0,-1,0,3,0,-1,0,1,0,-1,-1,0,-1,-1,-1,1,3,192,-1,2543,0,0
11286451,5030,0,0,320000,0,8,198.0,1,0,0,-1,518.0,3,0,1,0,1,0,0,33,-1,-1,0,-1,-1,-1,1,4,296,-1,823,2,1
11286729,1390,1,1,275000,0,6,85.0,2,0,0,0,85.0,-1,0,2,0,-1,1,1,34,-1,-1,1,-1,-1,-1,1,3,237,-1,-1,0,3
11286910,7712,0,0,229000,0,8,148.0,2,0,0,130,335.0,3,0,2,20,-1,0,0,0,-1,-1,0,-1,-1,-1,1,2,158,-1,361,1,0
11287884,6183,0,0,100000,0,3,80.0,-1,0,0,-1,160.0,-1,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,0,0
11288149,2570,1,1,287000,0,3,81.0,1,0,0,0,81.0,2,0,4,5,-1,-1,-1,0,1,-1,0,-1,-1,-1,1,2,114,0,-1,1,0
11288152,2550,1,1,325000,0,5,91.0,3,0,0,0,91.0,3,0,-1,32,1,-1,1,30,1,-1,0,-1,-1,-1,1,2,116,0,701,2,0
11288699,1140,1,21,175000,0,3,46.0,1,0,0,0,46.0,-1,0,1,16,-1,1,1,0,-1,-1,0,0,0,0,0,4,201,-1,-1,1,0
11288721,9940,0,0,471022,0,7,148.0,1,0,0,505,568.0,3,0,-1,0,-1,0,0,36,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,0,0
11288722,9940,1,1,340149,0,5,99.0,1,0,0,0,99.0,4,0,-1,10,-1,-1,1,34,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
11288772,5555,0,0,149000,0,6,0.0,1,0,0,1,660.0,2,0,-1,0,1,0,0,18,-1,-1,-1,0,0,0,0,-1,765,-1,364,0,0
11288839,8370,1,1,149000,0,1,50.0,-1,0,0,0,50.0,-1,0,2,0,-1,0,0,0,-1,0,-1,-1,-1,-1,0,2,168,0,-1,0,0
11288904,3900,0,0,397000,0,4,155.0,-1,0,0,-1,571.0,4,0,-1,0,-1,0,0,0,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,0,1
11288930,7110,0,0,180000,0,6,0.0,-1,0,0,-1,-1.0,3,0,3,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,6,473,-1,-1,0,0
11289092,7783,0,0,249000,0,0,0.0,-1,0,0,-1,-1.0,-1,0,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,2,170,-1,-1,0,0
11289318,3600,1,1,354000,0,9,96.0,1,0,0,55,96.0,-1,0,-1,14,1,-1,-1,0,-1,0,-1,1,1,0,1,-1,-1,-1,-1,0,0
11289319,3600,1,19,413000,0,11,145.0,1,0,0,0,145.0,-1,0,-1,10,-1,-1,-1,0,-1,0,-1,1,1,0,1,-1,-1,-1,-1,0,0
11289320,3600,1,1,443000,0,13,182.0,1,0,0,0,182.0,-1,0,-1,10,-1,-1,-1,0,-1,0,-1,1,1,0,1,-1,-1,-1,-1,0,0
11289365,8300,1,1,950000,0,4,99.0,-1,0,0,0,99.0,-1,0,2,0,-1,-1,-1,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,0,0
11289366,8300,1,1,885000,0,4,99.0,-1,0,0,0,99.0,-1,0,2,0,-1,-1,-1,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,0,0
11289453,8870,0,0,484000,0,3,215.0,-1,0,0,-1,591.0,-1,0,1,0,-1,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0
11289524,4460,0,0,195000,0,8,175.0,1,0,0,68,330.0,3,0,3,33,1,0,0,20,-1,-1,1,-1,-1,-1,-1,6,509,-1,788,0,1
11289563,8850,0,0,445619,0,5,0.0,-1,0,0,-1,455.0,3,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1
11289564,9450,0,0,890657,0,6,0.0,-1,0,0,-1,397.0,3,0,2,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
11289599,1070,1,19,349000,0,6,129.0,3,0,0,0,129.0,2,0,1,13,1,0,0,22,-1,-1,0,-1,-1,-1,1,-1,-1,-1,866,0,0
11290596,1470,1,1,290000,0,3,93.0,-1,0,0,0,93.0,-1,0,-1,30,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11290597,1470,1,1,290000,0,3,96.0,-1,0,0,0,96.0,-1,0,-1,27,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11290598,1470,1,1,277500,0,3,85.0,-1,0,0,0,85.0,-1,0,-1,4,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11290601,1470,1,1,280000,0,3,94.0,-1,0,0,0,94.0,-1,0,-1,7,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11290602,1470,1,1,265000,0,3,83.0,-1,0,0,0,83.0,-1,0,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11290603,1470,1,1,285000,0,3,94.0,-1,0,0,0,94.0,-1,0,-1,7,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11290605,1470,1,1,270000,0,3,84.0,-1,0,0,0,84.0,-1,0,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11290643,9700,0,0,289000,0,6,190.0,1,0,0,280,378.0,2,0,-1,0,1,0,0,30,1,-1,1,-1,-1,-1,1,5,423,1,-1,1,2
11290708,3294,0,0,295000,0,6,140.0,2,0,0,-1,1419.0,4,0,3,0,1,0,0,0,1,0,0,-1,-1,-1,-1,5,411,1,971,3,0
11290915,4431,0,0,275000,0,8,184.0,1,0,0,-1,609.0,4,0,1,0,-1,0,0,0,1,-1,3,0,-1,0,1,-1,960,-1,1695,2,0
11291078,4400,1,1,255000,0,7,108.0,-1,0,0,0,108.0,3,0,2,19,1,1,1,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,3,1
11291247,6800,1,1,191000,0,7,65.0,-1,0,0,0,65.0,4,0,2,7,-1,1,1,0,-1,-1,0,0,0,0,0,2,103,-1,-1,1,1
11291275,8400,1,1,129000,0,2,55.0,-1,0,0,0,55.0,-1,0,1,0,-1,-1,-1,0,1,2,0,-1,-1,-1,1,3,215,0,474,0,0
11291783,9860,0,0,185000,0,7,85.0,-1,0,0,-1,360.0,2,0,3,0,1,0,0,0,1,0,1,0,0,0,1,5,457,1,409,0,0
11291843,9800,0,0,349000,0,4,184.0,-1,0,0,-1,55.0,2,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,1,2,183,0,1745,0,0
11291859,8660,1,1,350000,0,3,65.0,-1,0,0,0,65.0,-1,0,4,20,-1,-1,1,0,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,0,0
11291967,8300,1,1,1075000,0,3,104.0,-1,0,0,0,104.0,-1,0,2,0,-1,-1,-1,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,0,0
11291970,8620,1,21,85000,0,6,32.0,1,0,0,0,32.0,-1,0,3,0,1,-1,1,0,0,-1,3,0,0,0,1,6,752,1,473,0,0
11292065,8300,1,1,1295000,0,11,75.0,-1,0,0,0,75.0,-1,0,-1,0,1,-1,1,0,1,0,-1,0,0,0,-1,5,473,1,1065,0,0
11292426,1310,1,1,375000,0,12,114.0,3,0,0,0,114.0,2,0,1,16,-1,0,0,42,-1,-1,0,-1,-1,-1,1,2,103,-1,-1,0,0
11292501,6800,1,1,155000,0,3,40.0,0,0,0,0,40.0,4,0,2,0,-1,1,1,0,1,-1,0,0,0,0,1,2,90,-1,-1,1,1
11292519,7024,0,0,347111,0,6,147.0,-1,0,0,-1,990.0,4,0,2,0,-1,0,0,0,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,0
11292682,1080,1,1,239000,0,3,95.0,-1,0,0,0,95.0,2,0,1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,5,214,-1,-1,0,0
11292746,7034,0,0,338000,0,9,162.0,3,0,0,-1,243.0,3,0,2,12,-1,0,0,36,-1,-1,0,0,0,0,0,1,-1,-1,-1,0,0
11292817,6880,1,1,225000,0,4,83.0,1,0,0,0,83.0,2,0,-1,0,1,-1,1,0,1,-1,1,-1,-1,-1,1,2,111,-1,804,1,0
11293107,4040,0,0,199000,0,6,268.0,0,0,0,50,194.0,3,0,-1,0,1,0,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1663,0,0
11293124,6838,0,0,110000,0,4,105.0,0,0,0,119,132.0,3,0,-1,0,1,0,0,0,1,-1,1,-1,-1,-1,-1,6,492,-1,369,0,0
11293152,1180,1,1,345000,0,7,70.0,0,0,0,0,70.0,2,0,1,22,1,-1,1,26,-1,-1,0,-1,-1,-1,1,5,260,-1,1351,1,0
11294342,2547,0,0,507900,0,4,0.0,-1,0,0,-1,249.0,2,0,-1,0,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
11294990,9280,1,1,179500,0,2,75.0,-1,0,0,0,75.0,-1,0,1,0,-1,-1,1,0,1,-1,-1,0,0,0,1,3,207,0,-1,0,0
11295332,1000,1,21,169500,0,2,30.0,3,0,0,0,30.0,2,0,2,0,-1,1,1,0,1,-1,-1,1,-1,1,1,1,30,-1,-1,0,0
11295371,1000,1,1,410000,0,5,68.0,3,0,0,0,68.0,4,0,2,5,-1,1,1,25,-1,-1,0,-1,-1,1,1,1,45,-1,-1,0,0
11295373,1000,1,1,420000,0,5,69.0,3,0,0,0,69.0,4,0,2,24,-1,1,1,26,-1,-1,0,-1,-1,1,1,1,45,-1,-1,0,0
11295381,1080,1,1,420000,0,5,69.0,3,0,0,0,69.0,4,0,2,24,-1,1,1,26,-1,-1,0,-1,-1,1,1,1,45,-1,-1,0,0
11295556,1650,0,0,349000,0,9,231.0,2,0,0,-1,436.0,2,0,0,0,1,0,0,16,1,0,0,-1,-1,-1,1,6,660,1,1264,1,0
11296247,1020,0,9,670000,0,9,285.0,-1,0,0,-1,-1.0,4,0,1,0,-1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,556,-1,-1,2,0
11296375,4621,0,0,330334,0,4,144.0,-1,0,0,-1,480.0,4,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,0,1
11296386,4621,0,0,364847,0,4,180.0,-1,0,0,-1,472.0,3,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,1,0
11296387,4621,0,0,375179,0,4,162.0,-1,0,0,-1,470.0,3,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,1,0
11296527,7140,0,0,90000,0,5,140.0,1,0,0,-1,-1.0,2,0,3,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,4,323,-1,-1,0,0
11297358,6200,1,1,89000,0,5,52.0,-1,0,0,0,52.0,-1,0,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,5,366,-1,-1,0,0
11297580,1030,1,18,255000,0,3,83.0,-1,0,0,0,83.0,-1,0,1,0,-1,-1,1,0,1,-1,0,-1,-1,-1,1,5,274,-1,1156,0,0
11297699,1180,0,0,786000,0,6,229.0,-1,0,0,-1,210.0,2,0,-1,35,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,1,0
11297706,4430,0,0,320000,0,4,160.0,-1,0,0,-1,612.0,3,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,0
11297717,4000,1,1,296500,0,4,107.0,-1,0,0,0,107.0,-1,0,-1,10,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,2
11298638,1300,1,1,330000,0,3,91.0,-1,0,0,0,91.0,-1,0,-1,11,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11299957,7190,0,12,125000,0,5,75.0,1,0,0,-1,-1.0,3,0,0,11,1,0,0,17,-1,-1,0,-1,-1,-1,1,-1,546,-1,352,2,0
11300031,1090,1,21,149000,0,3,53.0,0,0,0,0,53.0,2,0,3,0,1,1,1,35,-1,-1,3,-1,-1,-1,1,4,206,-1,-1,0,0
11300616,6880,0,0,180000,0,8,178.0,2,0,0,1,1429.0,3,0,0,1,1,0,0,0,-1,-1,1,0,0,0,1,6,438,-1,689,0,0
11301106,7100,0,0,165000,0,4,228.0,-1,0,0,-1,220.0,2,0,0,1,-1,0,0,0,-1,-1,0,0,0,0,1,6,507,-1,1383,0,0
11301357,1400,0,0,265000,0,5,133.0,1,0,0,-1,73.0,2,0,1,10,1,0,0,34,1,-1,0,-1,-1,-1,1,3,248,-1,356,0,0
11301814,1500,1,1,266000,0,1,72.0,-1,0,0,0,72.0,-1,0,1,6,-1,1,1,0,-1,-1,3,1,1,0,1,-1,-1,-1,-1,0,0
11301815,1500,1,1,296000,0,1,85.0,-1,0,0,0,85.0,-1,0,-1,8,-1,0,1,0,-1,0,-1,1,-1,-1,1,0,-1,0,-1,0,0
11301921,4430,1,1,155000,0,6,0.0,-1,0,0,1,0.0,3,0,1,0,1,0,0,0,-1,-1,-1,0,0,0,0,5,-1,-1,-1,1,0
11302040,1400,0,0,479000,0,6,160.0,3,0,0,205,352.0,2,0,2,0,-1,0,0,0,1,-1,0,-1,-1,-1,-1,1,47,-1,-1,0,2
11302508,3550,1,1,210000,0,5,142.0,2,0,0,0,142.0,4,0,0,0,1,-1,-1,0,-1,0,0,-1,-1,-1,1,4,392,0,-1,2,1
11302907,3800,0,0,290000,0,5,0.0,-1,0,0,-1,763.0,4,0,3,0,-1,0,0,0,0,-1,-1,0,0,0,0,6,612,1,-1,0,0
11303046,7780,0,0,240000,0,0,0.0,-1,0,0,-1,-1.0,-1,0,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0
11303354,8531,0,0,525000,0,11,400.0,-1,0,0,-1,806.0,-1,0,0,35,-1,0,0,41,1,2,-1,0,0,0,1,3,298,0,1593,1,0
11303661,3130,0,0,274000,0,7,228.0,-1,0,0,385,481.0,3,0,2,0,-1,0,0,34,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0
11303852,3980,0,0,187500,0,4,137.0,0,0,0,-1,269.0,2,0,3,0,1,0,0,0,-1,0,-1,-1,-1,-1,-1,6,951,1,485,1,0
11303971,4100,0,0,229000,0,8,120.0,1,0,0,100,170.0,2,0,1,40,1,0,0,12,-1,-1,1,-1,-1,-1,1,3,242,-1,594,0,0
11304034,1180,0,14,1295000,0,10,270.0,3,0,0,490,620.0,4,0,1,23,1,0,0,40,1,-1,0,-1,-1,-1,1,-1,405,-1,-1,1,1
11304414,7500,1,18,242983,0,3,88.0,-1,0,0,0,88.0,-1,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11304417,7500,1,18,241096,0,3,85.0,-1,0,0,0,85.0,-1,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11304420,7500,1,18,248422,0,3,88.0,-1,0,0,0,88.0,-1,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11304421,7500,1,18,187916,0,2,66.0,-1,0,0,0,66.0,-1,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11304422,7500,1,18,178500,0,2,64.0,-1,0,0,0,64.0,-1,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11304515,9080,1,1,295500,0,1,71.0,-1,0,0,0,71.0,-1,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
11304516,9080,1,1,359900,0,1,91.0,-1,0,0,0,91.0,-1,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
11304546,3111,1,1,245000,0,4,78.0,3,0,0,0,78.0,2,0,1,0,-1,-1,-1,0,1,0,0,-1,-1,-1,1,2,133,0,-1,0,1
11304700,7500,1,1,241058,0,3,87.0,-1,0,0,0,87.0,-1,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11304701,7500,1,1,244572,0,3,88.0,-1,0,0,0,88.0,-1,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11304717,7500,1,1,404201,0,5,140.0,-1,0,0,0,140.0,-1,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1
11304797,4000,0,10,260000,0,12,310.0,-1,0,0,125,310.0,3,0,3,45,-1,0,0,0,-1,-1,1,0,0,0,1,4,320,-1,1319,0,0
11304854,4040,1,1,169000,0,2,58.0,-1,0,0,0,58.0,-1,0,2,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,87,-1,731,0,0
11304895,4120,0,14,499000,0,12,198.0,-1,0,0,700,1140.0,4,0,1,70,-1,0,0,0,1,-1,1,0,0,1,0,3,215,-1,1210,0,0
11305002,1730,1,19,325000,0,5,108.0,3,0,0,0,108.0,2,0,-1,34,1,1,1,32,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305004,1730,1,19,375000,0,5,110.0,3,0,0,0,110.0,2,0,-1,52,1,1,1,32,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305005,1730,1,1,310500,0,5,88.0,3,0,0,0,88.0,2,0,-1,12,1,1,1,30,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305006,1730,1,18,325000,0,5,89.0,3,0,0,13,89.0,2,0,-1,28,1,1,1,32,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305028,7830,0,0,200000,0,7,125.0,-1,0,0,-1,2006.0,3,0,-1,0,-1,0,0,0,1,-1,3,0,0,0,1,6,480,-1,1,0,0
11305047,1730,1,18,317500,0,5,89.0,3,0,0,13,89.0,2,0,-1,24,1,1,1,32,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305048,1730,1,18,320000,0,5,90.0,3,0,0,15,90.0,2,0,-1,24,1,1,1,32,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305049,1730,1,18,315000,0,5,86.0,3,0,0,32,86.0,-1,0,-1,15,1,1,1,32,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305050,1730,1,18,348500,0,5,97.0,3,0,0,76,97.0,3,0,-1,14,1,1,1,24,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305052,1730,1,19,315000,0,5,102.0,3,0,0,0,102.0,2,0,-1,29,1,1,1,23,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305053,1730,1,19,320000,0,5,108.0,3,0,0,0,108.0,2,0,-1,34,1,1,1,32,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,0,0
11305275,1080,1,1,180000,0,1,75.0,3,0,0,0,75.0,2,0,-1,8,1,0,1,0,0,-1,-1,0,0,0,-1,5,232,-1,-1,0,0
11305609,1400,1,1,118000,0,4,43.0,1,0,0,0,43.0,2,0,0,3,1,-1,-1,15,1,-1,1,-1,-1,-1,-1,4,281,-1,840,0,0
11305962,9032,0,0,520804,0,10,200.0,1,0,0,-1,459.0,-1,0,-1,0,-1,0,0,0,1,0,-1,0,1,0,1,-1,-1,-1,-1,0,0
11306341,6230,0,14,350000,0,7,136.0,1,0,0,700,900.0,4,0,1,0,-1,0,0,28,-1,-1,0,-1,-1,-1,1,6,450,-1,904,1,0
11306355,5570,0,0,259000,0,2,150.0,-1,0,0,-1,-1.0,2,0,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
11307068,3680,0,0,352000,0,4,172.0,-1,0,0,-1,228.0,3,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,0,1
11307229,3580,0,0,326000,0,4,130.0,-1,0,0,-1,233.0,2,0,-1,0,-1,0,0,0,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,0,2
11307232,3580,0,0,355000,0,4,139.0,-1,0,0,-1,331.0,3,0,-1,0,-1,0,0,0,-1,0,-1,-1,-1,-1,1,1,-1,0,-1,0,2
11307512,4801,0,0,215000,0,14,92.0,1,0,0,146,220.0,2,0,1,19,1,0,0,0,-1,-1,0,-1,-1,-1,1,3,221,-1,441,0,0
11308009,4130,0,9,1975000,0,11,0.0,3,0,0,-1,2275.0,3,0,2,80,-1,0,1,0,1,-1,-1,1,1,0,0,0,38,-1,-1,5,7
11308017,7620,0,0,80000,0,5,0.0,-1,0,0,-1,484.0,3,0,3,0,-1,0,0,0,0,-1,1,0,-1,-1,1,-1,-1,-1,237,0,0
11308079,8954,0,0,285000,0,4,120.0,-1,0,0,-1,-1.0,-1,0,1,0,-1,0,0,0,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,0,1
11308292,9180,0,14,539000,0,6,319.0,1,0,0,-1,1107.0,4,0,1,24,-1,0,0,45,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,3
11308354,4100,1,1,230000,0,7,142.0,1,0,0,0,142.0,4,0,2,0,-1,0,0,37,-1,-1,3,-1,-1,-1,1,4,292,-1,1150,0,0
11308398,6700,1,1,250000,0,4,120.0,-1,0,0,0,120.0,-1,0,1,0,-1,0,1,39,0,-1,1,0,0,0,1,4,304,-1,1399,0,0
11308513,8400,1,1,220000,0,11,99.0,-1,0,0,0,99.0,-1,0,0,2,1,-1,1,34,-1,0,0,0,0,0,1,2,190,0,1075,1,0
11308788,8820,0,0,199000,0,4,160.0,-1,0,0,-1,320.0,-1,0,1,0,-1,0,0,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,1,0
11309110,6940,0,0,1850000,0,13,0.0,-1,0,0,-1,4200.0,4,0,1,0,1,0,0,0,-1,-1,-1,-1,-1,1,1,-1,552,-1,-1,1,0
11309187,6000,1,1,160000,0,4,114.0,1,0,0,0,114.0,2,0,1,0,-1,-1,1,0,-1,-1,0,-1,-1,-1,1,3,171,-1,-1,1,0
11309292,4020,1,1,265000,0,6,122.0,3,0,0,0,122.0,2,0,2,0,1,1,1,36,-1,-1,1,-1,-1,-1,1,4,266,-1,-1,0,0
11309571,2610,1,21,195000,0,4,35.0,1,0,0,0,35.0,2,0,4,4,1,-1,1,25,1,0,-1,-1,-1,-1,1,2,151,0,-1,1,0
